NCT_ID,AnyPregGPT,Preg_Only_GPT,Nonviable_GPT,Postpartum_GPT,Child_GPT,Summary,Summary_quote,Nonviable_quote,AnyPregGPT_updated,Postpartum_quote
NCT00371306,Included,1,0,Neither,0,The trial explicitly includes pregnant women with gestational or Type 2 diabetes who require medication.,Pregnant women with gestational or Type 2 diabetes who require medication are placed in one of two groups: Insulin injections or Glucovance (oral administration).,0,Included,0
NCT05402111,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It is a study on the gastric emptying rate of an investigational medication in subjects with schizophrenia.",Unspecified,0,Unspecified,0
NCT06122194,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It only specifies that participants must be healthy adults aged 18 years or older.",Unspecified,0,Unspecified,0
NCT04344860,Included,1,0,Enrolls postpartum,0,The trial explicitly includes pregnant women with von Willebrand disease and evaluates treatments to prevent postpartum hemorrhage. It enrolls participants during pregnancy and follows them postpartum.,Pregnant females >= 18 years of age,0,Included,"Willing to keep a diary for 3 weeks of postpartum bleeding by pictorial assessment chart (PBAC) and any blood products, transfusion, or medications taken."
NCT04615351,Excluded,0,0,Postpartum intervention,0,The trial explicitly excludes pregnant individuals as it focuses on postpartum females who had gestational diabetes and cannot tolerate metformin.,Exclusion Criteria:~Cannot tolerate metformin gestational diabetes,0,Excluded,A Pilot of Metformin Postpartum
NCT03427463,Included,1,0,Postpartum intervention,0,The study explicitly includes pregnant individuals undergoing elective cesarean delivery under spinal anesthesia. The intervention is administered during the cesarean section and evaluates pain relief post-surgery.,any parturient 18 years of age or older undergoing elective cesarean delivery under spinal anesthesia,0,Included,"The purpose of this study is to determine the ideal dose of spinal morphine for use in Cesarean section. Spinal anesthesia (single injection in the lower back to numb patients from the waist down) is commonly used in Cesarean section to provide numbness and pain relief during the surgery, and adding morphine to the spinal anesthetic provides long lasting pain relief for up to 24 hours after surgery."
NCT04970654,Excluded,0,0,Neither,1,"The trial is focused on children with growth hormone deficiency and explicitly includes only prepubertal children aged 2-11 years. Pregnant individuals are not mentioned, and the study is clearly not designed for them.",Prepubertal children: a) Boys: Age more than or equal to 2 years and 26 weeks and less than or equal to 11.0 years at the time of signing informed consent. b) Girls: Age more than or equal to 2 years and 26 weeks and less than or equal to 10.0 years at the time of signing informed consent.,0,Excluded,0
NCT00565279,Unspecified,0,0,Neither,0,"The study does not mention pregnancy in the inclusion or exclusion criteria, nor does it specify inclusion or exclusion based on pregnancy status.",Unspecified,0,Unspecified,0
NCT00414687,Excluded,0,0,Neither,0,"Pregnant individuals are explicitly excluded from the trial. The exclusion criteria mention 'Pregnancy, female patients of child-bearing potential without adequate contraception and nursing mothers.'","Pregnancy, female patients of child-bearing potential without adequate contraception and nursing mothers.",0,Excluded,0
NCT03033511,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT05828485,Excluded,0,0,Neither,0,"Pregnant or lactating women are explicitly excluded from the trial. Additionally, participants must take contraceptives to participate.",Pregnant or lactating women; Or having unprotected sex within 2 weeks before using the study drug; Or oral contraceptive use within 30 days or long-acting estrogen or progestin injectable or implant use within 6 months before use of the study drug;,0,Excluded,0
NCT00714519,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the healing of partial-thickness wounds in nursing home residents.",Unspecified,0,Unspecified,0
NCT04580797,Excluded,0,0,Neither,0,The study explicitly excludes pregnant individuals as it requires participants to be healthy adults and does not mention pregnancy in the inclusion criteria.,Unspecified,0,Unspecified,0
NCT03140293,Included,1,0,Neither,0,"The trial explicitly includes pregnant individuals as it involves chorionic villus sampling, a procedure performed during pregnancy for antenatal genetic testing.",Inclusion Criteria: <13 week gestation,0,Included,0
NCT00717561,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on the treatment of community-acquired pneumonia in hospitalized non-ICU patients aged 18 years and older.",Unspecified,0,Unspecified,0
NCT00236067,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on adults with generalized anxiety disorder aged 18-64 years.",Unspecified,0,Unspecified,0
NCT04080726,Unspecified,0,0,Neither,0,"The study does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria. It focuses on patients with erosive gastroesophageal reflux disease aged 19 to 75 years.",Unspecified,0,Unspecified,0
NCT00236457,Excluded,0,0,Neither,0,"Pregnant or nursing females, or those lacking adequate contraception, are explicitly excluded from the trial.","Pregnant or nursing females, or those lacking adequate contraception",0,Excluded,0
NCT05357079,Unspecified,0,0,Neither,0,"The study does not specify inclusion or exclusion based on pregnancy status. It focuses on patients with isolated posterior wall acetabular fractures and does not mention pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT00737282,Excluded,0,0,Neither,0,Pregnant or lactating females or women who are attempting or expecting to become pregnant at any time during the study are explicitly excluded.,Pregnant or lactating females or women who are attempting or expecting to become pregnant at any time during the study;,0,Excluded,0
NCT02212210,Included,1,0,Neither,0,"The study explicitly includes pregnant individuals as it involves labor and delivery, and the inclusion criteria specify gestational age >= 37 weeks.",Inclusion criteria:~Nulliparity~Age>=18~Patient requests epidural analgesia~GA >= 37 weeks,0,Included,0
NCT03353753,Excluded,0,0,Neither,0,Pregnant and lactating individuals are explicitly excluded from the trial. Female patients of childbearing potential must have a negative pregnancy test at screening and agree to follow contraception requirements.,"If female, the patient is pregnant or lactating.",0,Excluded,0
NCT00852696,Excluded,0,0,Neither,0,"Pregnant individuals are excluded from the trial as it involves sub-urethral sling procedures and anti-muscarinic medications, which are not suitable for pregnant individuals.",Patient is appropriate for sub-urethral sling procedure,0,Excluded,0
NCT05132413,Unspecified,0,0,Neither,0,"The trial does not specify inclusion or exclusion based on pregnancy status. There is no mention of pregnancy, lactating, contraceptives, or childbearing in the inclusion or exclusion criteria.",Unspecified,0,Unspecified,0
NCT02578472,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as women of childbearing potential must have a negative pregnancy test and practice a highly effective method of birth control.,A woman of childbearing potential must have a negative serum pregnancy test at screening and a negative urine pregnancy test pre-dose on Day 1 of each period.,0,Excluded,0
NCT02404870,Excluded,0,0,Neither,0,Pregnant individuals are explicitly excluded from the trial as indicated by the requirement for a negative pregnancy test and the use of effective contraceptive methods.,Positive urine pregnancy test and/or planning to become pregnant during the course of the study. You are unwilling to use effective contraceptive methods for duration of study (hormonal or barrier).,0,Excluded,0
NCT00788229,Excluded,0,0,Neither,0,"Pregnant and lactating individuals are explicitly excluded from the trial. Additionally, females of childbearing potential who are not using systemic contraception, are not postmenopausal, or are not surgically sterilized are also excluded.","Exclusion Criteria: Pregnancy or lactation. Females of childbearing potential who are not using systemic contraception, are not postmenopausal (≥ 1 year), or are not surgically sterilized.",0,Excluded,0
